Classification Level,Count
Bradyrhizobium,5359
Oceanobacillus,800
Devosia,1133
Herbinix,77
Moraxella,7160
Companilactobacillus,553
Chryseolinea,711
Haloactinopolyspora,171
Tabrizicola,145
SEEP-SRB1,762
Pseudoalteromonas,5416
Cohnella,246
Selenomonas,1670
NS4 marine group,619
Sorangium,250
Rhodopirellula,919
Puniceicoccus,864
Spirochaeta,2373
Jiangella,51
Enterobacter,11048
Ascidiaceihabitans,328
Halopeptonella,30
Lacticaseibacillus,3189
Mesorhizobium,3172
[Ruminococcus] torques group,3394
Leptotrichia,2229
Brevibacillus,1881
Roseovarius,765
Pir4 lineage,1541
Hydrogenobaculum,327
Lachnoclostridium,6142
Pedobacter,1247
Pseudanabaena PCC-7429,120
Christensenellaceae R-7 group,4544
Schleiferia,133
Providencia,1322
Megamonas,489
Rothia,6607
Abiotrophia,764
Citrobacter,3705
RBG-16-49-21,666
Dubosiella,318
Lentimicrobium,845
Atopostipes,230
Micrococcus,3137
Aurantimonas,108
Tannerella,366
Lachnospiraceae NK3A20 group,1414
Flexilinea,76
Hirschia,545
Citrifermentans,320
Clade Ib,1064
Herbaspirillum,617
Pseudoclavibacter,276
Desulfovibrio,1979
Anaplasma,798
MND1,485
Leptospira,1241
Desulfobacter,307
Rhodanobacter,664
Phaeodactylibacter,1549
Endozoicomonas,1426
Capnocytophaga,2650
Thermosipho,63
Bdellovibrio,473
alphaI cluster,150
Alistipes,2557
Lachnospiraceae UCG-004,506
Tundrisphaera,138
Fibrobacter,443
Maribacter,386
Corallococcus,240
Thauera,966
Brucella,1588
Carnimonas,105
Achromobacter,2382
Bordetella,2396
Gemmobacter,164
Alloiococcus,358
Ellin6067,472
Marinifilum,1305
Nitratireductor,477
Ochrobactrum,2122
Taibaiella,201
Tychonema CCAP 1459-11B,361
Colidextribacter,970
Candidatus Tenderia,80
Jeotgalicoccus,669
Akkermansia,2135
Aerococcus,3699
Oceanicaulis,200
Mycoplasma,2416
Wolbachia,1244
Terrabacter,96
Geobacillus,3703
Paucisalibacillus,14
Nocardia,2132
Termite Treponema cluster,578
Conexibacter,220
Gayadomonas,8
Cupriavidus,1521
Enterorhabdus,261
Shewanella,3016
Luteitalea,84
Filomicrobium,122
Solibacillus,487
Comamonas,2650
Owenweeksia,66
Leptothrix,276
Aeromonas,7060
Bryobacter,1599
Erysipelatoclostridium,916
Salipaludibacillus,180
Gilliamella,525
Sphingobium,2131
Planctomicrobium,133
Geodermatophilus,113
Streptosporangium,1344
Gilvimarinus,29
Marinimicrobium,63
Gordonia,1590
Candidatus Regiella,52
Rummeliibacillus,132
Pseudogulbenkiania,139
Subdoligranulum,2666
Rhodoplanes,250
Blastopirellula,614
Propionivibrio,186
Komagataeibacter,630
Desulfatiglans,1515
Williamsia,239
Bartonella,971
Sneathiella,66
Fusibacter,999
Defluviicoccus,120
Clostridioides,2788
Thiothrix,1034
NK4A214 group,1342
Ruminococcus,4772
Luteibacter,516
Mucilaginibacter,848
Ensifer,2400
Coleofasciculus PCC-7420,4133
Lachnospiraceae ND3007 group,700
Idiomarina,904
Flagellimonas,6
Rubritalea,113
Pseudarthrobacter,2203
Caulobacter,756
Aliikangiella,39
NS5 marine group,1303
Intestinibacter,926
Buttiauxella,259
Subgroup 23,416
Enhydrobacter,2452
Hyphomicrobium,975
Paucibacter,216
Yersinia,1827
Streptobacillus,240
Otariodibacter,923
Aquimarina,124
Micromonospora,2766
Caldicoprobacter,220
DMER64,843
Leptospirillum,677
Limnobacter,1917
Acidimicrobium,24
Campylobacter,5045
Dietzia,1144
Salinibacter,4139
Candidatus Accumulibacter,441
Pseudoflavitalea,43
Catonella,202
Tumebacillus,379
Granulicatella,3729
Ruminobacter,150
Candidatus Symbiobacter,105
Acetobacter,1204
Thermobrachium,296
[Clostridium] innocuum group,389
Filibacter,47
Macrococcus,460
Prevotella_9,6021
Prevotellaceae UCG-001,750
Prevotellaceae UCG-003,287
Ralstonia,3361
Modestobacter,184
Cronobacter,1192
Pseudobutyrivibrio,314
Actimicrobium,39
Hyphomonas,800
Hassallia,222
Cyanobium PCC-6307,989
Alkanindiges,316
Latilactobacillus,947
Myroides,321
Cellvibrio,349
Lachnospiraceae UCG-006,445
Desulfofustis,153
Dermacoccus,146
Prevotellaceae NK3B31 group,325
Clostridium sensu stricto 18,754
Buchnera,548
Proteus,1402
Phaselicystis,153
Candidatus Nitrotoga,114
CL500-29 marine group,702
Lachnospiraceae UCG-001,1367
Sedimenticola,184
Eudoraea,44
Sporosarcina,905
Roseivivax,992
Clostridium sensu stricto 7,270
Ligilactobacillus,2144
Virgibacillus,772
Opitutus,312
Candidatus Phytoplasma,4139
Halanaerobium,371
Parvimonas,702
Peptoclostridium,738
Thiohalocapsa,631
Wolinella,35
Amycolatopsis,685
Sulfitobacter,1257
Labrenzia,282
Lentimonas,520
Kozakia,20
Fastidiosipila,1188
Edwardsiella,493
Noviherbaspirillum,823
Desulfofarcimen,272
Butyricicoccus,557
Limnohabitans,1311
Aliiglaciecola,32
Halioglobus,279
Phreatobacter,216
Legionella,1735
HN-HF0106,144
Nitrospira,1531
Janibacter,1006
Candidatus Cardinium,204
Polynucleobacter,1356
Acetitomaculum,363
Lachnospiraceae FCS020 group,313
Granulosicoccus,121
Taylorella,124
Coprobacter,195
Nautella,106
Trichococcus,478
Thiogranum,146
Desulfovermiculus,949
Succiniclasticum,471
Lachnospiraceae XPB1014 group,650
Anaerotruncus,278
Candidatus Sulcia,449
Spiroplasma,468
Sulfuricurvum,448
Anaerocella,31
Oleiphilus,99
Dactylococcopsis PCC-8305,550
Psychrobacillus,211
Hymenobacter,1553
Smithella,302
Rubidimonas,23
Pedomicrobium,404
Raoultella,742
Soehngenia,77
Desulfotomaculum,149
Holdemanella,1082
Dorea,1830
Aquitalea,111
Luteimonas,991
GKS98 freshwater group,214
Pseudovibrio,360
Candidatus Amoebophilus,234
Hydrogenovibrio,18
Cellulomonas,477
Anaerostignum,83
Lysobacter,1802
Tyzzerella,1671
Nocardioides,1943
Sphaerospermopsis BCCUSP55,121
Thioalkalimicrobium,23
Actinobaculum,56
Pediococcus,1432
Glutamicibacter,975
NS2b marine group,360
Martelella,78
Chelatococcus,79
Planktothrix NIVA-CYA 15,359
Thiomargarita,69
Woeseia,1045
Salinisphaera,71
Solitalea,173
Cylindrospermopsis CRJ1,262
JL-ETNP-F27,79
Roseateles,279
Catenovulum,21
UCG-005,2689
Blvii28 wastewater-sludge group,132
Erysipelotrichaceae UCG-003,878
CAG-352,261
Effusibacillus,94
Iamia,365
Spongiibacter,35
Fusicatenibacter,1447
Egicoccus,8
Ornithinimicrobium,120
LS-NOB,283
Pseudorhodobacter,177
Candidatus Marithrix,23
Luteolibacter,388
Sulfuritalea,566
Lachnospira,830
Anaerosporobacter,157
Bosea,626
Tepidamorphus,25
Yaniella,32
Dolichospermum NIES41,373
Howardella,76
Shuttleworthia,275
Rhodoferax,1247
Ezakiella,520
Faecalibaculum,2016
Sulfobacillus,218
Ekhidna,59
Butyrivibrio,909
Chujaibacter,139
Candidatus Udaeobacter,558
OM43 clade,782
Deinococcus,1075
SM1A02,549
Levilactobacillus,1122
Variovorax,1711
Microcystis PCC-7914,811
ADurb.Bin063-1,90
Candidatus Vestibaculum,56
Nodosilinea PCC-7104,216
Sellimonas,160
Salinicola,351
Altererythrobacter,628
Cesiribacter,17
Methylophilus,419
Glycomyces,193
endosymbionts,327
RB41,1261
Sarcina,800
Syntrophorhabdus,303
Rodentibacter,427
Desulfomonile,365
Albirhodobacter,46
Planococcus,772
Lysinibacillus,2951
Alcaligenes,1445
Aeromicrobium,265
Clostridium sensu stricto 6,56
Sideroxydans,332
UCG-012,739
Desulfurispora,161
Auricoccus-Abyssicoccus,107
Tahibacter,49
Propionicicella,51
Thermodesulfobium,14
Ketobacter,85
Tistrella,72
Tuzzerella,83
Catalinimonas,80
Exilispira,52
Thermomonas,560
Pirellula,749
Alkalimarinus,30
Vitellibacter,47
Cerasibacillus,11
Dongia,481
Rubrobacter,466
Meiothermus,472
Pseudonocardia,1083
Dethiosulfovibrio,38
Turicella,419
Atopobium,729
Oscillibacter,1006
Parasutterella,789
Arcobacter,436
Paenarthrobacter,791
Pasteurella,722
Desmonostoc PCC-7422,88
Anaerobiospirillum,73
Ohtaekwangia,172
Agromyces,458
Syntrophus,797
Azospira,333
Psychrilyobacter,90
Starkeya,63
Loigolactobacillus,252
Pseudofulvibacter,831
Snodgrassella,479
Reyranella,517
Clostridium sensu stricto 12,565
Peptostreptococcus,500
Plesiomonas,504
Sulfurimonas,1437
Sutterella,1323
Caldilinea,18
Murdochiella,190
Acidiphilium,423
Ruegeria,690
Moryella,170
UCG-003,360
Plantibacter,111
Syntrophococcus,114
Denitromonas,29
Defluviimonas,162
Erwinia,880
Zobellia,57
Candidatus Curculioniphilus,79
Azoarcus,299
Mariprofundus,217
Sporolactobacillus,208
F0332,287
Fluviicola,574
Sediminispirochaeta,737
Aeribacillus,225
Fenollaria,596
OM27 clade,729
Shimwellia,218
Nostoc PCC-73102,627
Bergeyella,1397
Verruc-01,270
Cellulophaga,197
Candidatus Aquiluna,465
Colwellia,908
Thermomicrobium,13
Gemmata,255
Caproiciproducens,187
Alishewanella,101
Candidatus Armantifilum,55
Haematobacter,465
Dielma,121
Ulvibacter,191
Dyella,317
Pusillimonas,191
Candidatus Megaira,138
Rheinheimera,663
Arcticiflavibacter,37
Proteiniphilum,760
Xylophilus,217
Erythrobacter,1067
Dyadobacter,270
Rhodobacter,784
Xenorhabdus,445
Skermanella,160
Tenacibaculum,745
Epulopiscium,1285
Faecalicoccus,11
Thermoanaerobacter,468
Basfia,79
Sphingopyxis,718
Paeniglutamicibacter,245
Krasilnikovia,8
Candidatus Hamiltonella,117
Algibacter,74
Nosocomiicoccus,128
AqS1,152
Ferrovibrio,70
Pseudoxanthomonas,794
Crenobacter,42
Paludibacter,355
Blastochloris,39
Roseomonas,1100
Faecalitalea,241
Francisella,586
Candidatus Chlorothrix,495
Limibaculum,276
Megasphaera,796
Spiribacter,86
Clavibacter,323
hgcI clade,1388
Desulforhopalus,712
Pseudohaliea,316
Borrelia,455
Syntrophomonas,259
Sulfurospirillum,408
Natronoflexus,1
Actinomadura,778
Leeia,19
Dichotomicrobium,746
Nitrosomonas,818
NS3a marine group,157
Pelosinus,253
Family XIII AD3011 group,413
Algoriphagus,357
Acidithiobacillus,1340
Phaeobacter,362
Haloimpatiens,51
Candidatus Omnitrophus,506
Marinomonas,527
Magnetococcus,273
Fermentimonas,333
Lacinutrix,89
Citreitalea,19
Syner-01,76
Nannocystis,118
Gluconobacter,330
GCA-900066575,314
Brachyspira,684
Chloroflexus,118
Acrocarpospora,12
Crassaminicella,15
Pseudoscardovia,13
Myxococcus,491
Niabella,181
Zoogloea,741
Subgroup 10,663
Gramella,129
Globicatella,177
SBZC-1223,32
Asticcacaulis,149
Halobacteriovorax,365
Lechevalieria,166
Nodularia PCC-9350,177
Methyloversatilis,278
Cephaloticoccus,92
Formosa,436
Aequorivita,54
Turicibacter,776
Herbiconiux,59
Caenimonas,148
[Acetivibrio] ethanolgignens group,22
Bisgaardia,27
Lachnospiraceae AC2044 group,323
Pseudochelatococcus,205
Zeaxanthinibacter,67
Candidatus Koribacter,187
Thiopseudomonas,82
M2PB4-61 termite group,25
Sva0081 sediment group,468
Imperialibacter,95
Tropheryma,45
Pseudochrobactrum,206
Geothermobacter,69
Castellaniella,301
Psychromonas,173
Phocoenobacter,912
Aquipuribacter,15
Clostridium sensu stricto 10,86
Leptolinea,242
Desulfocapsa,387
Tepidimicrobium,178
Persicobacter,21
Nevskia,88
Amaricoccus,123
Oceanisphaera,136
Thalassospira,522
Lacunisphaera,243
F0058,176
Haliangium,800
Spirulina CCC Snake P-Y-85,103
Coprococcus,1430
Ferritrophicum,265
Prosthecomicrobium,23
Fictibacillus,521
Nesterenkonia,229
Pseudohongiella,572
Dickeya,536
Gallionella,311
TM7x,282
Caminicella,84
Curvibacter,452
Apilactobacillus,859
Brevinema,26
[Agitococcus] lubricus group,232
IMCC26207,126
Hungatella,430
UBA1819,255
Caldicellulosiruptor,648
Morganella,794
Polaromonas,905
Aestuariibacter,234
Arenimonas,448
Sphingoaurantiacus,36
Tepidimonas,120
Cytophaga,85
Roseimarinus,232
Gemmatimonas,389
IS-44,222
Apibacter,24
Siccibacter,220
Olleya,135
Persicirhabdus,76
Microbulbifer,289
Advenella,131
Brumimicrobium,25
Sva0996 marine group,929
Candidatus Stoquefichus,147
Sandaracinus,59
Azospirillum,669
Paralactobacillus,6
UCG-001,23
Paeniclostridium,831
Terracidiphilus,22
Succinivibrio,776
Empedobacter,130
BD1-7 clade,320
Phormidium MBIC10003,62
Dictyoglomus,20
Mitsuokella,210
Dehalobacter,95
Arachidicoccus,82
Rhodopseudomonas,498
Leptolyngbya PCC-6306,86
Grimontia,78
Ruminiclostridium,376
Nostoc SAG 60.79,9
Marmoricola,204
Spirosoma,213
Blastococcus,268
Heliimonas,17
Segetibacter,209
1921-3,27
OLB17,51
Termite planctomycete cluster,78
Paucilactobacillus,79
Jeotgalibaca,344
Kurthia,222
Maritimimonas,487
Thiomonas,369
Pelagibius,97
Allokutzneria,10
RS62 marine group,261
Steroidobacter,883
Dechloromonas,808
Rahnella1,507
Elizabethkingia,458
MWH-Ta3,13
Rhodovastum,67
Methylotenera,452
Eggerthella,300
Paludicola,87
Beijerinckia,35
UCG-009,190
Tissierella,377
Shinella,323
Anaerospora,63
Clostridium sensu stricto 11,336
Candidatus Scalindua,266
P3OB-42,526
Saccharothrix,145
Ellin516,37
Vagococcus,222
Aquicella,245
Thermoactinomyces,69
Nocardiopsis,1308
Crossiella,726
Clostridium sensu stricto 19,7
Cryomorpha,322
Bryocella,46
Collimonas,189
Roseobacter,76
Saccharopolyspora,283
Arsenophonus,355
Chitinophaga,528
Granulicella,403
CHKCI001,15
Zymomonas,125
Parapedobacter,148
Salinicoccus,207
Thermincola,321
Dermabacter,311
Hahella,76
Oligosphaera,15
Butyricimonas,207
Nonomuraea,1462
Xylella,273
Conchiformibius,259
Sedimentitalea,123
KCM-B-112,297
Negativicoccus,94
Ferrovum,134
Kitasatospora,507
Pajaroellobacter,210
Candidatus Thiodiazotropha,211
Phaeospirillum,19
Auritidibacter,27
Persephonella,102
Pontibacter,267
Candidatus Hodgkinia,291
Mannheimia,333
Desulfomicrobium,293
Litoreibacter,33
Pelomonas,593
Rathayibacter,120
UTCFX1,81
SV1-3,3
Varibaculum,199
Gluconacetobacter,194
Arenibacter,169
Saccharofermentans,545
Milano-WF1B-03,130
Oceanivirga,396
Labilibacter,43
Azonexus,493
Endomicrobium,354
Craurococcus-Caldovatus,40
Desulfobulbus,392
Luminiphilus,109
Candidatus Marispirochaeta,204
Aneurinibacillus,301
Bauldia,163
Aliidiomarina,128
Planomicrobium,681
Lachnospiraceae NC2004 group,212
Branchiibius,8
Oceanotoga,8
Cobetia,375
Kordiimonas,166
Ilumatobacter,296
Desulfuromusa,84
Gardnerella,131
Asaia,512
Jatrophihabitans,156
Photorhabdus,321
Longilinea,204
Melissococcus,66
Edaphobaculum,318
Rickettsia,631
Rhodobaculum,69
Candidatus Thiobios,85
Leisingera,119
Beggiatoa,110
Yokenella,153
Gloeocapsa PCC-7428,26
Pseudoduganella,54
Anaerocolumna,100
Slackia,234
Chlorogloea SAG 10.99,4
Actinoplanes,362
Porphyrobacter,323
Aureispira,47
Dysgonomonas,345
Acidicaldus,56
CAG-56,204
GOUTA6,102
Thiofaba,45
Armatimonas,34
Dehalococcoides,251
Salinivirga,367
Truepera,551
Aquisphaera,68
Amphiplicatus,66
Miniimonas,5
Kordia,44
Salinivibrio,295
Oceanirhabdus,11
Crocinitomix,183
wb1-A12,92
Muribaculum,131
Desulfohalotomaculum,115
Candidatus Thioglobus,15
ADurb.Bin120,197
Lachnoanaerobaculum,400
Salinimicrobium,163
Proteiniborus,33
Chlorobium,221
Corticibacter,135
Tatumella,297
Rosenbergiella,169
Azotobacter,354
Sediminimonas,39
Guyparkeria,126
Afipia,377
Tessaracoccus,293
Alicyclobacillus,627
Liquorilactobacillus,155
Clostridium sensu stricto 8,87
Aminiphilus,15
Rhodothalassium,13
Enteractinococcus,19
Rhizobacter,541
Gilvibacter,45
GWE2-42-42,94
Methylomonas,204
Allobaculum,67
Fructilactobacillus,161
Desulfonatronobacter,17
Wilmottia Ant-Ph58,59
Aminobacter,241
Kluyvera,449
Marivita,125
Kineococcus,112
Ponticoccus,87
Pseudoflavonifractor,32
Stomatobaculum,133
Synechocystis PCC-6803,62
W5053,217
FukuN57,22
Euryhalocaulis,13
[Cytophaga] xylanolytica group,36
Halarcobacter,278
Sphingosinicella,52
Polyangium,55
Oceanimonas,65
Polaribacter,722
Iodidimonas,33
Eoetvoesia,26
Symphothece PCC-7002,68
Bizionia,53
Muricauda,281
Candidatus Microthrix,901
Sphingorhabdus,458
Youngimonas,6
Balneola,118
Thermobifida,143
Gallicola,123
Cellulosimicrobium,384
Sanguibacter-Flavimobilis,160
Prevotellaceae Ga6A1 group,66
A2,517
Filifactor,72
Terribacillus,133
Candidatus Entotheonella,89
Dissulfurimicrobium,24
Pseudophaeobacter,194
Marvinbryantia,493
[Anaerorhabdus] furcosa group,86
Chryseoglobus,22
Domibacillus,113
Mesonia,57
Conyzicola,19
Halodesulfovibrio,123
Desertifilum KR2012-2,22
Caldibacillus,27
Aphanizomenon NIES81,315
Coprothermobacter,379
Oscillospira,79
Chloroherpeton,6
Patulibacter,68
Portibacter,39
Acidaminococcus,252
Actinomycetospora,68
Reinekea,121
Edaphobacter,151
ESFC-1,104
Phycisphaera,126
Geitlerinema PCC-7105,105
Clostridium sensu stricto 5,115
Carboxylicivirga,116
Paraprevotella,125
Blastocatella,255
Salegentibacter,193
Veillonellaceae UCG-001,75
Ottowia,285
Aquamicrobium,144
Succinivibrionaceae UCG-002,45
Ignatzschineria,67
Eisenbergiella,250
Roseiflexus,121
Riemerella,222
Halalkalibacillus,5
Peredibacter,211
Kistimonas,22
Laribacter,139
Cryptanaerobacter,75
Brenneria,169
Nitrospirillum,26
Winogradskyella,267
Paraglaciecola,247
Terrimicrobium,88
Candidatus Planktophila,134
Anaeroplasma,138
Coraliomargarita,87
Actinocorallia,127
Acuticoccus,15
Streptacidiphilus,131
Fulvivirga,108
Desulfallas-Sporotomaculum,94
Herminiimonas,194
Pluralibacter,91
Nitratifractor,140
Candidatus Arthromitus,129
Paenalcaligenes,67
Thermodesulfovibrio,114
Rhizorhapis,168
Piscirickettsia,254
MSBL3,153
Propionispora,11
Aurantisolimonas,98
Syntrophobacter,159
Terrimonas,449
Timonella,93
Thermobispora,18
HIMB11,337
Tomitella,16
Acidothermus,154
Gangjinia,28
Chromohalobacter,312
Desulfoplanes,131
Desulforhabdus,26
Acanthopleuribacter,32
Angiococcus,5
Erysipelothrix,431
Pragia,39
Poseidonibacter,18
Roseibacillus,195
Adhaeribacter,187
Anaerovorax,325
Alkalimonas,28
Zobellella,44
UCG-004,652
1174-901-12,125
Coxiella,627
Desulfohalobium,4
Acetomicrobium,111
Chthonomonas,48
9M32,134
Candidatus Methylacidiphilum,30
Oenococcus,241
Aestuariivivens,3
Proteiniclasticum,185
UCG-008,82
Dactylosporangium,137
Ramlibacter,388
Rivibacter,23
R76-B128,172
Psychroflexus,317
Reichenbachiella,36
Niastella,88
DNF00809,28
Lonsdalea,79
wb1-P19,255
Verminephrobacter,149
Magnetospirillum,121
Actinopolyspora,96
Gracilibacillus,145
Rs-D38 termite group,24
DSSD61,30
Moellerella,27
Leptolyngbya ANT.L52.2,56
Anabaena PCC-7122,81
Moritella,175
Gulosibacter,20
JGI-0000079-D21,110
ML602J-51,69
Victivallis,69
Candidatus Kuenenia,68
Cerasicoccus,112
Luteibaculum,9
Marinicella,100
Anaerolinea,161
Microbispora,233
Salicola,81
Sumerlaea,614
Paenirhodobacter,23
Aggregatibacter,1335
Candidatus Jettenia,170
Frateuria,51
Pyramidobacter,139
Arcicella,330
Methylobacter,179
Thalassobaculum,33
Pontibacillus,147
Endobacter,21
Methyloprofundus,108
Denitratisoma,189
Paraclostridium,572
Chitinimonas,69
Ellin6055,162
Alkaliflexus,77
Spirulina P7,8
Tolypothrix,131
Roseiarcus,87
Olsenella,351
Dokdonella,271
Negativibacillus,211
Robiginitomaculum,32
Tepidiphilus,58
mle1-7,122
Caldanaerobius,20
Pseudosporangium,5
Emticicia,49
Desulfitibacter,65
Sphaerochaeta,359
Trueperella,206
Candidatus Limnoluna,115
Sodalis,210
Desulfotignum,111
Aestuariicoccus,35
Ignavigranum,32
Dethiobacter,84
Amnipila,51
Methyloparacoccus,33
Petrimonas,143
NS10 marine group,163
Rhodovulum,219
Leifsonia,359
Tangfeifania,148
Shimazuella,31
Thermosynechococcus BP-1,61
Sphaerotilus,242
Magnetovibrio,78
Acholeplasma,473
Nostocoida,1
Galbitalea,60
Catellicoccus,136
Frankia,178
Streptohalobacillus,2
Desulfobacca,107
Moorea,85
Eikenella,223
Sulfurifustis,211
Immundisolibacter,260
Stigonema SAG 48.90,127
Thermanaeromonas,17
Erysipelotrichaceae UCG-009,43
SWB02,169
Thermicanus,136
OM60(NOR5) clade,710
Falsochrobactrum,36
Spirillum,4
Arenicella,85
Lewinella,492
Dehalogenimonas,46
Acetonema,7
Desulfosarcina,80
Marichromatium,79
Nitrospina,407
Lentisphaera,50
Nordella,125
Candidatus Uzinura,115
Flectobacillus,51
Magnetospira,100
Albimonas,15
Geothrix,114
Pandoraea,272
Desulfosporosinus,416
Cognatishimia,74
Helcococcus,235
Melioribacter,30
Antarctobacter,25
Piscinibacter,75
Tropicimonas,267
Oligoflexus,44
Jannaschia,94
Halothiobacillus,106
Anaerosolibacter,8
Peptoanaerobacter,15
Pseudopedobacter,72
Geobacter,401
Hyphococcus,16
Anaerovibrio,229
Xanthobacter,143
Flaviflexus,54
Psychroglaciecola,28
Methylovulum,33
Fulvimarina,13
Pedococcus-Phycicoccus,98
Occallatibacter,250
Pelotomaculum,143
Actinokineospora,44
Turneriella,49
Leucothrix,44
Propioniciclava,106
Methylocaldum,42
Marinilactibacillus,82
Flavonifractor,502
Nissabacter,6
C39,273
Rivularia PCC-7116,76
Enteroscipio,4
Oxynema BDU 92071,18
Desulfatirhabdium,78
Oscillatoria PCC-6304,60
Erysipelotrichaceae UCG-002,129
Jonquetella,45
Litorimicrobium,30
Thalassococcus,48
Gaiella,385
Cohaesibacter,94
Peptococcus,151
Kerstersia,131
Fulvimonas,14
Succinispira,9
marine group,87
Bombilactobacillus,117
Acidisoma,25
Sporanaerobacter,63
Dokdonia,181
Umboniibacter,28
Caldithrix,32
Clostridium sensu stricto 3,97
Urania-1B-19 marine sediment group,158
Bhargavaea,123
Tsukamurella,264
Harryflintia,29
Candidatus Carsonella,56
Flavihumibacter,67
LD29,130
SCGC-AB-539-J10,62
Mf105b01,47
Anaerobacillus,85
Syntrophotalea,203
Aliiroseovarius,76
Wenyingzhuangia,19
Sinomicrobium,61
Fructobacillus,123
DEV008,33
Jeotgalibacillus,96
Citricoccus,146
Desulfurivibrio,98
Agrococcus,356
Celeribacter,143
SZB85,13
[Synechococcus] spongiarum group,99
Anaeromusa-Anaeroarcus,71
Pseudorhodoferax,84
Sulfurisoma,24
Nitrosospira,200
Anaeromyxobacter,182
MSBL7,90
Henriciella,51
Desemzia,124
Tistlia,49
Pelobium,16
Alkalispirochaeta,222
Oxobacter,83
Rivicola,18
V9D2013 group,36
Nitrolancea,31
Dichelobacter,14
Croceicoccus,41
Brachymonas,390
Anaeroglobus,76
Rubellimicrobium,166
Asanoa,148
Paradevosia,10
Macellibacteroides,225
Pseudarcicella,264
Paraperlucidibaca,13
Yangia,47
Candidatus Magnetoglobus,33
Niveispirillum,66
Rhodomicrobium,134
Lelliottia,187
OLB12,87
Thioalkalispira-Sulfurivermis,100
Donghicola,71
Commensalibacter,144
Gillisia,142
Tropicibacter,80
Aureimonas,348
Paenisporosarcina,212
Roseobacter clade NAC11-7 lineage,202
OM75 clade,89
SEEP-SRB4,100
Nakamurella,209
Angelakisella,16
Neptunomonas,80
Orientia,52
Acidisphaera,27
Hyunsoonleella,17
Kyrpidia,127
Algisphaera,9
Parviterribacter,17
Prolixibacter,22
Leptolyngbya VRUC 135,61
Propionimicrobium,36
Tepidibacillus,10
Cuspidothrix LMECYA 163,64
Promicromonospora,216
Ellin517,68
Candidatus Paracaedibacter,66
Desulfoprunum,51
MB11C04 marine group,191
Glaciecola,178
Saccharospirillum,29
Isoptericola,170
